idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
27060,Grenadine,84300.21,Electronics,7,5,Specialty Foods
27065,Kale - Red,86911.34,Automotive,30,6,Tienda Pepito
27070,Butter Balls Salted,28397.86,Computers,4,7,Major Pharmaceuticals
27075,Napkin Colour,55982.85,Clothing,12,8,D1
27080,Wine - Lou Black Shiraz,28658.62,Music,68,9,Investment Bankers/Brokers/Service
27085,Juice - Lagoon Mango,64512.90,Sports,63,10,Shoe Manufacturing
27090,Mace,72125.23,Clothing,4,11,Brooklyn Store
27095,Wine - Tribal Sauvignon,30682.54,Health,24,12,Ara
27100,Sauce Bbq Smokey,60632.56,Baby,39,13,Construction/Ag Equipment/Trucks
27105,Soup - Campbells Chili,13562.97,Movies,26,14,Natural Gas Distribution
27110,Caviar - Salmon,38193.05,Baby,50,15,Shoe Manufacturing
27115,Potatoes - Pei 10 Oz,35664.34,Beauty,54,16,Olimpica
27120,Wine - Pinot Noir Mondavi Coastal,12694.50,Grocery,26,17,Biotechnology: Commercial Physical & Biological Resarch
27125,Sauce - Oyster,15880.27,Grocery,58,18,Mercamos
27130,  Leeks - Baby,97650.42,Health,18,19,SAO
27135,Chips - Miss Vickies,81160.55,Beauty,35,20,Major Banks
27140,  Lobster - Tail,98817.16,Books,39,21,Doña Maria
27145,Melon - Honey Dew,48057.77,Sports,37,22,Recreational Products/Toys
27150,  Vermacelli - Sprinkles,41224.24,Toys,3,23,Electrical Products
27155,Star Fruit,75627.77,Industrial,68,24,Tiendita La Abuela
27160,Bread - Corn Muffaleta Onion,53819.84,Home,52,25,RETAIL: Building Materials
27165,Wine - Alsace Riesling Reserve,20081.02,Home,15,26,Fluid Controls
27170,Wiberg Super Cure,22809.32,Books,2,27,Marine Transportation
27175,  Soup - Knorr,72019.19,Toys,47,28,Ophthalmic Goods
27180,Ice Cream Bar - Hagen Daz,85789.08,Grocery,25,28,Ophthalmic Goods
27185,Cheese - Parmigiano Reggiano,77363.82,Toys,37,27,Marine Transportation
27190,Pie Pecan,45637.27,Tools,2,26,Fluid Controls
27195,Tomatoes - Roma,72558.53,Garden,26,25,RETAIL: Building Materials
27200,Chicken - Tenderloin,19326.42,Tools,70,24,Tiendita La Abuela
27205,Sugar - Fine,27001.36,Computers,65,23,Electrical Products
27210,  Lemonade - Natural,64947.40,Kids,18,22,Recreational Products/Toys
27215,  Pasta - Rotini,47522.18,Grocery,55,21,Doña Maria
27220,Beef - Eye Of Round,50423.98,Shoes,18,20,Major Banks
27225,Strawberries,43051.80,Automotive,14,19,SAO
27230,Pate - Liver,22043.97,Electronics,19,18,Mercamos
27235,Coffee Decaf Colombian,21254.44,Kids,8,17,Biotechnology: Commercial Physical & Biological Resarch
27240,Piping Jelly - All Colours,73324.89,Electronics,18,16,Olimpica
27245,Initation Crab Meat,59691.52,Tools,10,15,Shoe Manufacturing
27250,Icecream - Dstk Super Cone,89511.92,Games,49,14,Natural Gas Distribution
27255,  Tart Shells - Savory,39735.21,Shoes,0,13,Construction/Ag Equipment/Trucks
27260,Shiratamako - Rice Flour,64543.97,Tools,25,12,Ara
27265,  Lemonade - Strawberry,5338.17,Grocery,64,11,Brooklyn Store
27270,Wine - Guy Sage Touraine,69615.18,Automotive,1,10,Shoe Manufacturing
27275,Allspice - Jamaican,44420.79,Shoes,21,9,Investment Bankers/Brokers/Service
27280,Lid - 0090 Clear,48227.13,Home,23,8,D1
27285,Assorted Desserts,63251.84,Beauty,19,7,Major Pharmaceuticals
27290,Peppercorns - Green,21277.74,Jewelery,27,6,Tienda Pepito
27295,Muffin - Bran Ind Wrpd,80511.06,Books,19,5,Specialty Foods
27300,Paper - Brown Paper Mini Cups,36959.96,Tools,9,4,Real Estate
27305,Crab - Meat,13002.05,Garden,24,3,EDP Services
27310,Tomatoes Tear Drop Yellow,50323.61,Movies,39,2,Radio And Television Broadcasting And Communications Equipment
27315,Potato - Sweet,64422.39,Beauty,2,1,Industrial Specialties
27320,Lettuce - Spring Mix,70941.32,Movies,50,28,Ophthalmic Goods
27325,Pear - Prickly,77983.84,Kids,58,27,Marine Transportation
27330,Truffle Paste,92000.87,Garden,51,26,Fluid Controls
27335,Broom And Brush Rack Black,74512.67,Beauty,35,25,RETAIL: Building Materials
27340,Chinese Foods - Chicken,87088.86,Music,16,24,Tiendita La Abuela
27345,  Cheese - Havarti,30738.42,Beauty,57,23,Electrical Products
27350,Gatorade - Orange,65400.67,Games,24,22,Recreational Products/Toys
27355,Godiva White Chocolate,14672.80,Industrial,2,21,Doña Maria
27360,Bread - Italian Roll With Herbs,94139.62,Games,46,20,Major Banks
27365,Mangostein,52834.15,Health,24,19,SAO
27370,Walkers Special Old Whiskey,1879.13,Tools,54,18,Mercamos
27375,  Tart Shells - Sweet,46689.84,Shoes,4,17,Biotechnology: Commercial Physical & Biological Resarch
27380,Chips - Miss Vickies,66090.57,Garden,0,16,Olimpica
27385,Compound - Passion Fruit,33116.84,Electronics,10,15,Shoe Manufacturing
27390,Sesame Seed Black,76080.59,Garden,30,14,Natural Gas Distribution
27395,Ice Cream - Fudge Bars,10773.92,Tools,1,13,Construction/Ag Equipment/Trucks
27400,Table Cloth 62x114 White,14425.65,Clothing,27,12,Ara
27405,Sword Pick Asst,66019.54,Shoes,69,11,Brooklyn Store
27410,Rice - Sushi,51132.44,Tools,28,10,Shoe Manufacturing
27415,Broom And Brush Rack Black,82241.39,Grocery,4,9,Investment Bankers/Brokers/Service
27420,  Lemonade - Mandarin,80629.55,Books,7,8,D1
27425,Island Oasis - Banana Daiquiri,17655.22,Kids,7,7,Major Pharmaceuticals
27430,Pork Loin Cutlets,37928.09,Outdoors,3,6,Tienda Pepito
27435,  Artichoke - Hearts,40735.45,Electronics,5,5,Specialty Foods
27440,Oregano - Fresh,55869.05,Industrial,61,4,Real Estate
27445,Lettuce - Sea / Sea Asparagus,22289.22,Books,36,3,EDP Services
27450,Chambord Royal,99950.89,Electronics,48,2,Radio And Television Broadcasting And Communications Equipment
27455,  Red Snapper - Fresh,45188.15,Health,5,1,Industrial Specialties
27460,Creme De Menth - White,38193.69,Books,36,1,Industrial Specialties
27465,Wine - Alicanca Vinho Verde,71409.44,Health,4,2,Radio And Television Broadcasting And Communications Equipment
27470,Longos - Grilled Salmon With Bbq,59673.33,Baby,59,3,EDP Services
27475,Juice - Happy Planet,41117.90,Kids,14,4,Real Estate
27480,Squash - Guords,75935.47,Health,68,5,Specialty Foods
27485,  Yogurt - Banana,55390.48,Home,49,6,Tienda Pepito
27490,Bread - 10 Grain,46417.60,Outdoors,28,7,Major Pharmaceuticals
27495,  Tomatoes - Vine Ripe,39003.12,Kids,23,8,D1
27500,Wine - George Duboeuf Rose,26533.82,Games,25,9,Investment Bankers/Brokers/Service
27505,  Soup - Cream Of Broccoli,12033.94,Music,27,10,Shoe Manufacturing
27510,Napkin - Beverage 1 Ply,1867.75,Music,51,11,Brooklyn Store
27515,Lamb - Sausage Casings,98890.95,Books,36,12,Ara
27520,Tart - Raisin And Pecan,87018.60,Shoes,29,13,Construction/Ag Equipment/Trucks
27525,Pork - Bones,63237.67,Movies,37,14,Natural Gas Distribution
27530,  Bread - Roll,66392.43,Clothing,57,15,Shoe Manufacturing
27535,Tea - Herbal - 6 Asst,4690.19,Sports,17,16,Olimpica
27540,Grenadine,60309.46,Games,23,17,Biotechnology: Commercial Physical & Biological Resarch
27545,Crab - Soft Shell,40340.90,Toys,40,18,Mercamos
27550,Veal - Ground,38986.95,Automotive,44,19,SAO
27555,Brandy Apricot,75125.72,Home,45,20,Major Banks
27560,Rice - Aborio,65109.08,Music,49,21,Doña Maria
27565,Cream - 18%,75035.12,Grocery,4,22,Recreational Products/Toys
27570,Sobe - Lizard Fuel,34351.94,Shoes,47,23,Electrical Products
27575,Flour - Pastry,77113.87,Electronics,25,24,Tiendita La Abuela
27580,Bananas,89802.65,Health,11,25,RETAIL: Building Materials
27585,  Bread - Bagels,16647.53,Grocery,28,26,Fluid Controls
27590,Marzipan 50/50,52371.03,Automotive,60,27,Marine Transportation
27595,Ice Cream Bar - Hageen Daz To,16064.69,Electronics,54,28,Ophthalmic Goods
27600,Bread - Bistro Sour,74181.35,Movies,38,1,Industrial Specialties
27605,Stainless Steel Cleaner Vision,54597.43,Home,45,2,Radio And Television Broadcasting And Communications Equipment
27610,Capers - Ox Eye Daisy,47302.75,Jewelery,33,3,EDP Services
27615,Honey - Lavender,34960.78,Health,13,4,Real Estate
27620,Bread - Crusty Italian Poly,80373.56,Kids,54,5,Specialty Foods
27625,  Wine - Red,15946.79,Beauty,53,6,Tienda Pepito
27630,Cheese - Cream Cheese,96489.36,Home,53,7,Major Pharmaceuticals
27635,Miso Paste White,67782.86,Health,18,8,D1
27640,Cookies Cereal Nut,93467.55,Movies,9,9,Investment Bankers/Brokers/Service
27645,  Cookies - Oreo,41926.42,Games,66,10,Shoe Manufacturing
27650,Bread - Assorted Rolls,77613.79,Jewelery,25,11,Brooklyn Store
27655,Cookies - Fortune,48771.83,Electronics,17,12,Ara
27660,Sauce - Sesame Thai Dressing,99674.23,Beauty,44,13,Construction/Ag Equipment/Trucks
27665,Soup Campbells Split Pea And Ham,35628.70,Sports,37,14,Natural Gas Distribution
27670,Extract - Rum,86224.98,Grocery,28,15,Shoe Manufacturing
27675,The Pop Shoppe - Cream Soda,16332.68,Beauty,1,16,Olimpica
27680,Scallops - U - 10,48874.87,Shoes,10,17,Biotechnology: Commercial Physical & Biological Resarch
27685,Island Oasis - Mango Daiquiri,73222.03,Jewelery,50,18,Mercamos
27690,Beef - Ground Lean Fresh,66206.82,Outdoors,59,19,SAO
27695,Lettuce - Frisee,16801.45,Home,37,20,Major Banks
27700,  Mushroom - Chanterelle,7390.93,Home,42,21,Doña Maria
27705,Sauce - Cranberry,19177.81,Books,7,22,Recreational Products/Toys
27710,Onions - Vidalia,53997.81,Grocery,64,23,Electrical Products
27715,Mussels - Cultivated,20554.75,Books,29,24,Tiendita La Abuela
27720,Halibut - Steaks,44377.56,Grocery,8,25,RETAIL: Building Materials
27725,Mousse - Banana Chocolate,90773.94,Movies,43,26,Fluid Controls
27730,Paste - Black Olive,14625.65,Garden,31,27,Marine Transportation
27735,  Crab - Claws,17823.70,Grocery,41,28,Ophthalmic Goods
27740,Plasticspoonblack,64089.86,Kids,19,1,Industrial Specialties
27745,Flour Pastry Super Fine,54923.08,Shoes,31,2,Radio And Television Broadcasting And Communications Equipment
27750,Juice - Ocean Spray Kiwi,7830.64,Computers,59,3,EDP Services
27755,  Turnip - White,50291.36,Home,58,4,Real Estate
27760,Wine - Ruffino Chianti Classico,90071.98,Computers,20,5,Specialty Foods
27765,Cheese - Victor Et Berthold,37178.60,Outdoors,27,6,Tienda Pepito
27770,Juice - Cranberry 284ml,46249.83,Shoes,15,7,Major Pharmaceuticals
27775,Taro Leaves,14417.56,Kids,24,8,D1
27780,Duck - Breast,14698.14,Garden,3,9,Investment Bankers/Brokers/Service
27785,Soup - Tomato Mush. Florentine,91540.18,Industrial,31,10,Shoe Manufacturing
27790,Table Cloth 54x72 White,88218.12,Automotive,0,11,Brooklyn Store
27795,  Shrimp - 16/20,39535.28,Games,64,12,Ara
27800,Hipnotiq Liquor,82730.32,Shoes,43,13,Construction/Ag Equipment/Trucks
27805,  Wine - Niagara,85349.10,Clothing,60,14,Natural Gas Distribution
27810,Lettuce - Belgian Endive,50474.96,Kids,58,15,Shoe Manufacturing
27815,Carbonated Water - Peach,34059.18,Kids,63,16,Olimpica
27820,Mussels - Frozen,18306.90,Sports,69,17,Biotechnology: Commercial Physical & Biological Resarch
27825,  Pork - Butt,71969.07,Books,31,18,Mercamos
27830,  Lemonade - Island Tea,77665.80,Electronics,43,19,SAO
27835,Longos - Burritos,80726.88,Clothing,1,20,Major Banks
27840,Yoghurt Tubes,68733.28,Games,57,21,Doña Maria
27845,Bread - Italian Sesame Poly,16537.42,Automotive,22,22,Recreational Products/Toys
27850,Plums - Red,39203.21,Sports,34,23,Electrical Products
27855,Cauliflower,77800.36,Grocery,47,24,Tiendita La Abuela
27860,  Sauce - Gravy,29586.70,Health,20,25,RETAIL: Building Materials
27865,  Fish - Halibut,36418.88,Baby,32,26,Fluid Controls
27870,Muffin Batt - Blueberry Passion,59834.68,Music,66,27,Marine Transportation
27875,Nantucket - Kiwi Berry Cktl.,40025.09,Home,0,28,Ophthalmic Goods
27880,Butter - Unsalted,93778.99,Health,9,28,Ophthalmic Goods
27885,Lamb Tenderloin Nz Fr,73186.63,Music,27,27,Marine Transportation
27890,Blackberries,10828.16,Jewelery,60,26,Fluid Controls
27895,  Beef - Roasted,64293.41,Books,13,25,RETAIL: Building Materials
27900,Table Cloth 62x120 Colour,96941.14,Home,49,24,Tiendita La Abuela
27905,Hold Up Tool Storage Rack,15723.34,Toys,32,23,Electrical Products
27910,Bar Nature Valley,47301.86,Books,36,22,Recreational Products/Toys
27915,Pepperoni Slices,73047.73,Sports,67,21,Doña Maria
27920,Oil - Grapeseed Oil,93434.43,Kids,0,20,Major Banks
27925,  Mushroom - Shitake,16261.46,Tools,51,19,SAO
27930,Fondant - Icing,88443.62,Sports,50,18,Mercamos
27935,Bacon Strip Precooked,51984.89,Clothing,63,17,Biotechnology: Commercial Physical & Biological Resarch
27940,Sesame Seed,83566.81,Shoes,62,16,Olimpica
27945,Pimento - Canned,86218.39,Electronics,33,15,Shoe Manufacturing
27950,Versatainer Nc - 888,45351.54,Jewelery,20,14,Natural Gas Distribution
27955,Garam Masala Powder,27460.55,Industrial,25,13,Construction/Ag Equipment/Trucks
27960,Water Chestnut - Canned,66071.58,Jewelery,67,12,Ara
27965,Ice Cream Bar - Hagen Daz,10767.61,Garden,15,11,Brooklyn Store
27970,Mahi Mahi,76840.30,Tools,19,10,Shoe Manufacturing
27975,Pineapple - Regular,10898.02,Sports,9,9,Investment Bankers/Brokers/Service
27980,Wine - Maipo Valle Cabernet,29432.73,Automotive,18,8,D1
27985,Steampan - Half Size Shallow,22326.87,Kids,25,7,Major Pharmaceuticals
27990,Soup - Campbells Asian Noodle,86043.31,Movies,70,6,Tienda Pepito
27995,Foam Cup 6 Oz,61690.84,Beauty,17,5,Specialty Foods
28000,Wine - Shiraz Wolf Blass Premium,48430.63,Beauty,3,4,Real Estate
28005,Sprouts - Baby Pea Tendrils,71646.52,Health,8,3,EDP Services
28010,  Beans - Kidney,38604.78,Automotive,3,2,Radio And Television Broadcasting And Communications Equipment
28015,Juice - Apple Cider,33249.53,Computers,48,1,Industrial Specialties
28020,Sauce - Hp,16822.69,Kids,19,28,Ophthalmic Goods
28025,Beer - Creemore,22555.85,Industrial,60,27,Marine Transportation
28030,Wiberg Super Cure,77180.98,Computers,4,26,Fluid Controls
28035,Samosa - Veg,28481.72,Clothing,48,25,RETAIL: Building Materials
28040,Onions - Spanish,50156.73,Beauty,45,24,Tiendita La Abuela
28045,Chocolate - Sugar Free Semi Choc,95122.48,Jewelery,7,23,Electrical Products
28050,  Nestea - Ice Tea,92089.21,Electronics,18,22,Recreational Products/Toys
28055,Rice - Wild,67644.62,Movies,62,21,Doña Maria
28060,Milk 2% 500 Ml,80425.38,Computers,19,20,Major Banks
28065,Cookie - Dough Variety,40360.42,Industrial,46,19,SAO
28070,Cheese - Brie Roitelet,84722.97,Tools,6,18,Mercamos
28075,Artichokes - Jerusalem,68011.32,Health,70,17,Biotechnology: Commercial Physical & Biological Resarch
28080,Maple Syrup,87192.13,Beauty,6,16,Olimpica
28085,Higashimaru Usukuchi Soy,39550.56,Garden,41,15,Shoe Manufacturing
28090,  Peas - Pigeon,97721.84,Computers,45,14,Natural Gas Distribution
28095,Juice - Prune,51195.26,Automotive,5,13,Construction/Ag Equipment/Trucks
28100,Icecream - Dstk Strw Chseck,95854.64,Beauty,17,12,Ara
28105,Black Currants,85886.56,Health,3,11,Brooklyn Store
28110,Sardines,46453.56,Grocery,39,10,Shoe Manufacturing
28115,  Pepsi,6435.46,Health,47,9,Investment Bankers/Brokers/Service
28120,Bouillion - Fish,86740.01,Garden,56,8,D1
28125,Wine - Prosecco Valdobiaddene,14600.63,Clothing,30,7,Major Pharmaceuticals
28130,  Wine - Red,16758.25,Health,59,6,Tienda Pepito
28135,Cactus Pads,53291.82,Beauty,51,5,Specialty Foods
28140,Fudge - Chocolate Fudge,64934.60,Toys,66,4,Real Estate
28145,Beer - Rickards Red,44336.91,Automotive,24,3,EDP Services
28150,  Chilli Paste,95541.49,Garden,21,2,Radio And Television Broadcasting And Communications Equipment
28155,Oil - Hazelnut,63082.34,Garden,15,1,Industrial Specialties
28160,Chocolate Bar - Smarties,55899.90,Home,54,1,Industrial Specialties
28165,Bread - Flat Bread,96155.28,Movies,7,2,Radio And Television Broadcasting And Communications Equipment
28170,Gatorade - Cool Blue Raspberry,48290.93,Home,66,3,EDP Services
28175,Veal - Sweetbread,68000.36,Industrial,48,4,Real Estate
28180,Sour Cream,85412.99,Games,20,5,Specialty Foods
28185,Wine - Kwv Chenin Blanc South,31998.84,Kids,14,6,Tienda Pepito
28190,Wine - Chardonnay Mondavi,1902.51,Sports,20,7,Major Pharmaceuticals
28195,  Mushroom - Chantrelle,73599.67,Baby,67,8,D1
28200,  Sprite,53147.68,Home,24,9,Investment Bankers/Brokers/Service
28205,Oysters - Smoked,25260.17,Games,37,10,Shoe Manufacturing
28210,Chick Peas - Dried,58962.93,Automotive,37,11,Brooklyn Store
28215,Foil Wrap,77028.50,Industrial,7,12,Ara
28220,Syrup - Monin - Passion Fruit,51066.53,Garden,50,13,Construction/Ag Equipment/Trucks
28225,  Pork - Loin,31612.87,Outdoors,68,14,Natural Gas Distribution
28230,Cheese - Ermite Bleu,28330.81,Automotive,42,15,Shoe Manufacturing
28235,Steampan - Lid For Half Size,73589.61,Health,43,16,Olimpica
28240,  Carrots - Purple,56730.94,Toys,6,17,Biotechnology: Commercial Physical & Biological Resarch
28245,Browning Caramel Glace,93844.40,Shoes,38,18,Mercamos
28250,Bread - Italian Sesame Poly,64508.58,Sports,41,19,SAO
28255,Crackers - Trio,86343.11,Toys,68,20,Major Banks
28260,The Pop Shoppe - Cream Soda,58693.42,Sports,70,21,Doña Maria
28265,Truffle Shells - White Chocolate,21498.89,Industrial,55,22,Recreational Products/Toys
28270,Pepper - Chilli Seeds Mild,42148.30,Kids,23,23,Electrical Products
28275,Dawn Professionl Pot And Pan,34940.31,Games,13,24,Tiendita La Abuela
28280,Icecream - Dstk Cml And Fdg,24703.30,Books,49,25,RETAIL: Building Materials
28285,Cabbage - Green,74307.45,Grocery,60,26,Fluid Controls
28290,  Lamb - Whole Head Off,84098.86,Grocery,43,27,Marine Transportation
28295,Wine - Riesling Alsace Ac 2001,37857.00,Outdoors,6,28,Ophthalmic Goods
28300,Beef - Tenderloin Tails,23771.41,Automotive,50,1,Industrial Specialties
28305,Veal - Ground,71984.16,Outdoors,4,2,Radio And Television Broadcasting And Communications Equipment
28310,  Roe - Lump Fish,39600.98,Shoes,45,3,EDP Services
28315,Yokaline,45315.97,Music,17,4,Real Estate
28320,Lamb - Shanks,21443.37,Jewelery,3,5,Specialty Foods
28325,Wine - Black Tower Qr,86279.90,Garden,54,6,Tienda Pepito
28330,Beer - Original Organic Lager,14781.31,Games,46,7,Major Pharmaceuticals
28335,Pepper - Roasted Red,65243.12,Automotive,33,8,D1
28340,Cheese - Oka,14698.41,Movies,62,9,Investment Bankers/Brokers/Service
28345,Grapes - Green,5705.94,Games,38,10,Shoe Manufacturing
28350,  Wine - White,18269.75,Industrial,31,11,Brooklyn Store
28355,  Juice - Apple,70719.89,Sports,16,12,Ara
28360,Wine - Gato Negro Cabernet,44061.50,Kids,34,13,Construction/Ag Equipment/Trucks
28365,Lettuce - Radicchio,8014.96,Electronics,6,14,Natural Gas Distribution
28370,Grapes - Black,93113.01,Industrial,9,15,Shoe Manufacturing
28375,Lemons,65891.72,Beauty,2,16,Olimpica
28380,Wine - Pinot Noir Pond Haddock,47434.35,Shoes,42,17,Biotechnology: Commercial Physical & Biological Resarch
28385,  Cherries - Maraschino,60523.20,Beauty,1,18,Mercamos
28390,Lamb - Ground,93867.41,Kids,53,19,SAO
28395,Veal - Eye Of Round,87840.08,Garden,12,20,Major Banks
28400,Silicone Parch. 16.3x24.3,35706.43,Sports,52,21,Doña Maria
28405,Soup - Cream Of Potato / Leek,62893.74,Movies,3,22,Recreational Products/Toys
28410,Cheese - St. Andre,26840.94,Shoes,52,23,Electrical Products
28415,Cinnamon Rolls,26453.54,Jewelery,64,24,Tiendita La Abuela
28420,Ecolab - Ster Bac,41933.78,Sports,9,25,RETAIL: Building Materials
28425,Extract Vanilla Pure,87581.86,Computers,3,26,Fluid Controls
28430,Petite Baguette,29665.43,Automotive,22,27,Marine Transportation
28435,Wine - Magnotta - Pinot Gris Sr,40672.41,Shoes,50,28,Ophthalmic Goods
28440,  Veal - Round,48764.78,Garden,35,1,Industrial Specialties
28445,Dikon,70315.05,Industrial,49,2,Radio And Television Broadcasting And Communications Equipment
28450,Spring Roll Veg Mini,8889.65,Shoes,30,3,EDP Services
28455,Ham - Proscuitto,79650.35,Movies,7,4,Real Estate
28460,  Pasta - Orzo,84236.42,Baby,36,5,Specialty Foods
28465,Wine - Coteaux Du Tricastin Ac,81512.74,Books,14,6,Tienda Pepito
28470,Onions - Red,69676.49,Jewelery,65,7,Major Pharmaceuticals
28475,  Juice - Clam,87830.91,Shoes,5,8,D1
28480,Water - San Pellegrino,68129.78,Jewelery,48,9,Investment Bankers/Brokers/Service
28485,Milk Powder,21879.97,Shoes,70,10,Shoe Manufacturing
28490,Olives - Stuffed,46694.69,Kids,18,11,Brooklyn Store
28495,  Lettuce - Mini Greens,79046.94,Clothing,24,12,Ara
28500,Chutney Sauce,93810.46,Kids,22,13,Construction/Ag Equipment/Trucks
28505,Eggplant - Regular,15152.83,Automotive,6,14,Natural Gas Distribution
28510,Veal - Provimi Inside,41117.13,Industrial,38,15,Shoe Manufacturing
28515,Bar Energy Chocchip,66493.12,Books,57,16,Olimpica
28520,Compound - Raspberry,67555.80,Tools,24,17,Biotechnology: Commercial Physical & Biological Resarch
28525,Pepper - Yellow Bell,97952.83,Electronics,63,18,Mercamos
28530,  Soup - Campbells,54372.24,Health,47,19,SAO
28535,  Cod - Salted,55199.81,Clothing,3,20,Major Banks
28540,Creme De Banane - Marie,90386.98,Shoes,0,21,Doña Maria
28545,  Turnip - White,84389.07,Jewelery,53,22,Recreational Products/Toys
28550,Plasticforkblack,34022.16,Grocery,17,23,Electrical Products
28555,Propel Sport Drink,24436.94,Sports,64,24,Tiendita La Abuela
28560,Cheese - Augre Des Champs,88638.80,Music,42,25,RETAIL: Building Materials
28565,Tuna - Bluefin,30576.40,Health,18,26,Fluid Controls
28570,  Bread - Roll,17357.30,Shoes,44,27,Marine Transportation
28575,Dip - Tapenade,50763.93,Health,16,28,Ophthalmic Goods
28580,Wine - Ruffino Chianti,99503.70,Music,57,28,Ophthalmic Goods
28585,Mortadella,33695.42,Music,15,27,Marine Transportation
28590,Wine - Sake,64750.16,Tools,48,26,Fluid Controls
28595,Appetizer - Veg Assortment,17840.70,Toys,42,25,RETAIL: Building Materials
28600,Wine - Fino Tio Pepe Gonzalez,25952.02,Kids,45,24,Tiendita La Abuela
28605,Cattail Hearts,98240.45,Industrial,59,23,Electrical Products
28610,Glass Clear 8 Oz,78594.97,Electronics,44,22,Recreational Products/Toys
28615,  Pepper - Black,94828.17,Computers,15,21,Doña Maria
28620,Wine - Guy Sage Touraine,66921.63,Industrial,67,20,Major Banks
28625,Breakfast Quesadillas,30512.17,Clothing,44,19,SAO
28630,Mushroom - Crimini,45390.47,Toys,61,18,Mercamos
28635,Chicken Giblets,70916.68,Games,27,17,Biotechnology: Commercial Physical & Biological Resarch
28640,Heavy Duty Dust Pan,8486.16,Shoes,36,16,Olimpica
28645,  Oil - Food,78420.60,Automotive,17,15,Shoe Manufacturing
28650,Wine - Manischewitz Concord,68797.10,Grocery,36,14,Natural Gas Distribution
28655,Goat - Whole Cut,47473.25,Electronics,21,13,Construction/Ag Equipment/Trucks
28660,  Ham - Smoked,9841.07,Computers,1,12,Ara
28665,  Appetizer - Mini Egg Roll,54009.84,Grocery,69,11,Brooklyn Store
28670,Drambuie,48266.85,Industrial,70,10,Shoe Manufacturing
28675,Pork - Bones,10643.33,Garden,36,9,Investment Bankers/Brokers/Service
28680,Mushroom - Chanterelle Frozen,99641.21,Automotive,37,8,D1
28685,Soupcontfoam16oz 116con,72519.35,Books,35,7,Major Pharmaceuticals
28690,Shrimp - Black Tiger 8 - 12,71681.83,Home,9,6,Tienda Pepito
28695,Dasheen,71840.18,Toys,12,5,Specialty Foods
28700,  Noodles - Cellophane,36088.58,Books,35,4,Real Estate
28705,Nut - Macadamia,3346.50,Jewelery,65,3,EDP Services
28710,Beef - Montreal Smoked Brisket,13378.75,Jewelery,20,2,Radio And Television Broadcasting And Communications Equipment
28715,Tea - Herbal Orange Spice,45560.20,Computers,19,1,Industrial Specialties
28720,Soup Bowl Clear 8oz92008,88914.19,Automotive,16,28,Ophthalmic Goods
28725,Sage Derby,87031.88,Home,42,27,Marine Transportation
28730,Salad Dressing,5534.95,Music,50,26,Fluid Controls
28735,Honey - Lavender,18077.49,Garden,34,25,RETAIL: Building Materials
28740,Appetizer - Shrimp Puff,17140.81,Toys,50,24,Tiendita La Abuela
28745,Fudge - Chocolate Fudge,89920.77,Clothing,46,23,Electrical Products
28750,Kellogs Raisan Bran Bars,78600.68,Games,2,22,Recreational Products/Toys
28755,Rabbit - Saddles,28291.12,Tools,67,21,Doña Maria
28760,  Carrots - Mini,31316.17,Games,34,20,Major Banks
28765,Cheese - Pont Couvert,84300.21,Toys,54,19,SAO
28770,Parsnip,86911.34,Industrial,30,18,Mercamos
28775,Celery Root,28397.86,Grocery,68,17,Biotechnology: Commercial Physical & Biological Resarch
28780,The Pop Shoppe - Grape,55982.85,Toys,20,16,Olimpica
28785,Scallops - In Shell,28658.62,Outdoors,44,15,Shoe Manufacturing
28790,Rosemary - Fresh,64512.90,Home,45,14,Natural Gas Distribution
28795,Kellogs All Bran Bars,72125.23,Shoes,63,13,Construction/Ag Equipment/Trucks
28800,  Pasta - Bauletti,30682.54,Grocery,14,12,Ara
28805,Rice - Long Grain,60632.56,Health,2,11,Brooklyn Store
28810,  Pasta - Lasagna,13562.97,Beauty,27,10,Shoe Manufacturing
28815,Pails With Lids,38193.05,Books,38,9,Investment Bankers/Brokers/Service
28820,Juice - V8 Splash,35664.34,Health,48,8,D1
28825,Veal - Loin,12694.50,Shoes,19,7,Major Pharmaceuticals
28830,Beef - Striploin Aa,15880.27,Home,21,6,Tienda Pepito
28835,Cookies - Englishbay Oatmeal,97650.42,Toys,3,5,Specialty Foods
28840,  Soup - Knorr,81160.55,Computers,68,4,Real Estate
28845,  Bread - Rolls,98817.16,Grocery,28,3,EDP Services
28850,Wild Boar - Tenderloin,48057.77,Shoes,16,2,Radio And Television Broadcasting And Communications Equipment
28855,  Club Soda - Schweppes,41224.24,Music,29,1,Industrial Specialties
28860,Cookie Trail Mix,75627.77,Electronics,34,1,Industrial Specialties
28865,Mustard - Dijon,53819.84,Tools,1,2,Radio And Television Broadcasting And Communications Equipment
28870,Sauce - Vodka Blush,20081.02,Computers,22,3,EDP Services
28875,  Tomatoes - Vine Ripe,22809.32,Kids,39,4,Real Estate
28880,Cornflakes,72019.19,Beauty,70,5,Specialty Foods
28885,Russian Prince,85789.08,Kids,25,6,Tienda Pepito
28890,Chocolate Bar - Oh Henry,77363.82,Health,31,7,Major Pharmaceuticals
28895,Buttons,45637.27,Health,16,8,D1
28900,  Nut - Peanut,72558.53,Tools,54,9,Investment Bankers/Brokers/Service
