idproducto,nombreproducto,precioproducto,nombrecategoria,descuento,idtienda,nombretienda
9895,Tea - Honey Green Tea,84389.07,Industrial,36,13,Construction/Ag Equipment/Trucks
9900,Beef - Top Butt,34022.16,Baby,28,12,Ara
9905,  Shrimp - Baby,24436.94,Games,65,11,Brooklyn Store
9910,  Tomatoes - Vine Ripe,88638.80,Jewelery,10,10,Shoe Manufacturing
9915,Orange Roughy 6/8 Oz,30576.40,Health,67,9,Investment Bankers/Brokers/Service
9920,  Tarragon - Primerba,17357.30,Grocery,29,8,D1
9925,Salmon - Fillets,50763.93,Movies,14,7,Major Pharmaceuticals
9930,Myers Planters Punch,99503.70,Movies,63,6,Tienda Pepito
9935,Wine - Barbera Alba Doc 2001,33695.42,Music,31,5,Specialty Foods
9940,Cheese - Mascarpone,64750.16,Jewelery,12,4,Real Estate
9945,Sage - Rubbed,17840.70,Baby,17,3,EDP Services
9950,Sausage - Chorizo,25952.02,Sports,43,2,Radio And Television Broadcasting And Communications Equipment
9955,Wine - Redchard Merritt,98240.45,Health,30,1,Industrial Specialties
9960,Soup - Campbellschix Stew,78594.97,Industrial,61,1,Industrial Specialties
9965,Shrimp - 31/40,94828.17,Tools,5,2,Radio And Television Broadcasting And Communications Equipment
9970,Emulsifier,66921.63,Tools,57,3,EDP Services
9975,  Juice - Pineapple,30512.17,Automotive,17,4,Real Estate
9980,Pepper Squash,45390.47,Electronics,65,5,Specialty Foods
9985,  Tart Shells - Savory,70916.68,Computers,0,6,Tienda Pepito
9990,Muffin - Blueberry Individual,8486.16,Automotive,18,7,Major Pharmaceuticals
9995,Shortbread - Cookie Crumbs,78420.60,Outdoors,22,8,D1
10000,Worcestershire Sauce,68797.10,Electronics,38,9,Investment Bankers/Brokers/Service
10005,  Beef - Outside,47473.25,Books,59,10,Shoe Manufacturing
10010,Flower - Commercial Spider,9841.07,Games,64,11,Brooklyn Store
10015,  Artichokes - Knobless,54009.84,Baby,17,12,Ara
10020,Extract - Almond,48266.85,Electronics,24,13,Construction/Ag Equipment/Trucks
10025,Straw - Regular,10643.33,Computers,10,14,Natural Gas Distribution
10030,Bread - Pita,99641.21,Electronics,59,15,Shoe Manufacturing
10035,Vaccum Bag - 14x20,72519.35,Automotive,64,16,Olimpica
10040,  Asparagus - Green,71681.83,Books,15,17,Biotechnology: Commercial Physical & Biological Resarch
10045,Chevril,71840.18,Baby,41,18,Mercamos
10050,  Wine - Red,36088.58,Computers,34,19,SAO
10055,Brandy Apricot,3346.50,Baby,57,20,Major Banks
10060,Pepper - Green Thai,13378.75,Games,16,21,Doña Maria
10065,Miso - Soy Bean Paste,45560.20,Outdoors,26,22,Recreational Products/Toys
10070,Sauce - Caesar Dressing,88914.19,Sports,40,23,Electrical Products
10075,Bread - Dark Rye,87031.88,Movies,24,24,Tiendita La Abuela
10080,Gherkin - Sour,5534.95,Electronics,4,25,RETAIL: Building Materials
10085,Cheese - Comte,18077.49,Automotive,35,26,Fluid Controls
10090,Mini - Vol Au Vents,17140.81,Clothing,40,27,Marine Transportation
10095,Sherry - Dry,89920.77,Books,49,28,Ophthalmic Goods
10100,  Cheese - Boursin,78600.68,Shoes,13,1,Industrial Specialties
10105,  Cheese - Woolwich Goat,28291.12,Beauty,0,2,Radio And Television Broadcasting And Communications Equipment
10110,Rhubarb,31316.17,Movies,59,3,EDP Services
10115,Beer - Tetleys,84300.21,Health,38,4,Real Estate
10120,Quail Eggs - Canned,86911.34,Garden,39,5,Specialty Foods
10125,  Bread - Pumpernickle,28397.86,Garden,30,6,Tienda Pepito
10130,Calvados - Boulard,55982.85,Computers,33,7,Major Pharmaceuticals
10135,  Nut - Pistachio,28658.62,Music,4,8,D1
10140,Broom - Angled,64512.90,Grocery,48,9,Investment Bankers/Brokers/Service
10145,  Wine - Red,72125.23,Beauty,62,10,Shoe Manufacturing
10150,Egg Patty Fried,30682.54,Garden,25,11,Brooklyn Store
10155,Pate - Peppercorn,60632.56,Baby,14,12,Ara
10160,Bacon Strip Precooked,13562.97,Industrial,8,13,Construction/Ag Equipment/Trucks
10165,Cheese - Shred Cheddar / Mozza,38193.05,Beauty,65,14,Natural Gas Distribution
10170,Tea - Honey Green Tea,35664.34,Industrial,19,15,Shoe Manufacturing
10175,Cheese - Goat With Herbs,12694.50,Garden,43,16,Olimpica
10180,Skirt - 24 Foot,15880.27,Baby,64,17,Biotechnology: Commercial Physical & Biological Resarch
10185,Cake - Cake Sheet Macaroon,97650.42,Outdoors,25,18,Mercamos
10190,Bar - Granola Trail Mix Fruit Nut,81160.55,Books,12,19,SAO
10195,Seabream Whole Farmed,98817.16,Clothing,48,20,Major Banks
10200,Pork Loin Cutlets,48057.77,Grocery,58,21,Doña Maria
10205,Tea - Grapefruit Green Tea,41224.24,Toys,8,22,Recreational Products/Toys
10210,Wine - Chianti Classica Docg,75627.77,Computers,57,23,Electrical Products
10215,Pork - European Side Bacon,53819.84,Shoes,40,24,Tiendita La Abuela
10220,Steel Wool,20081.02,Home,60,25,RETAIL: Building Materials
10225,Bread - Onion Focaccia,22809.32,Garden,41,26,Fluid Controls
10230,Shrimp - Black Tiger 13/15,72019.19,Shoes,40,27,Marine Transportation
10235,Ecolab - Hobart Upr Prewash Arm,85789.08,Books,67,28,Ophthalmic Goods
10240,Absolut Citron,77363.82,Home,13,1,Industrial Specialties
10245,  Juice - Tomato,45637.27,Electronics,64,2,Radio And Television Broadcasting And Communications Equipment
10250,Flax Seed,72558.53,Toys,47,3,EDP Services
10255,Olives - Nicoise,19326.42,Tools,12,4,Real Estate
10260,Beer - Camerons Cream Ale,27001.36,Baby,65,5,Specialty Foods
10265,  Pork - Sausage,64947.40,Computers,38,6,Tienda Pepito
10270,Pork - Belly Fresh,47522.18,Books,60,7,Major Pharmaceuticals
10275,Sage - Rubbed,50423.98,Outdoors,58,8,D1
10280,Potatoes - Peeled,43051.80,Kids,23,9,Investment Bankers/Brokers/Service
10285,Smoked Paprika,22043.97,Jewelery,30,10,Shoe Manufacturing
10290,Napkin White - Starched,21254.44,Grocery,62,11,Brooklyn Store
10295,  Nut - Hazelnut,73324.89,Industrial,5,12,Ara
10300,Mussels - Frozen,59691.52,Baby,62,13,Construction/Ag Equipment/Trucks
10305,Kaffir Lime Leaves,89511.92,Music,56,14,Natural Gas Distribution
10310,Beer - Maudite,39735.21,Baby,17,15,Shoe Manufacturing
10315,Yoplait - Strawbrasp Peac,64543.97,Games,11,16,Olimpica
10320,  Potatoes - Purple,5338.17,Automotive,12,17,Biotechnology: Commercial Physical & Biological Resarch
10325,Cheese - St. Paulin,69615.18,Industrial,27,18,Mercamos
10330,Bread - Italian Sesame Poly,44420.79,Games,26,19,SAO
10335,Salmon - Canned,48227.13,Games,63,20,Major Banks
10340,  Lamb - Leg,63251.84,Books,11,21,Doña Maria
10345,Watercress,21277.74,Sports,66,22,Recreational Products/Toys
10350,Juice - Cranberry 284ml,80511.06,Health,65,23,Electrical Products
10355,English Muffin,36959.96,Automotive,36,24,Tiendita La Abuela
10360,Ostrich - Prime Cut,13002.05,Garden,23,25,RETAIL: Building Materials
10365,Bread - Raisin Walnut Pull,50323.61,Home,39,26,Fluid Controls
10370,Nantucket Orange Juice,64422.39,Kids,1,27,Marine Transportation
10375,Pork - Ground,70941.32,Electronics,50,28,Ophthalmic Goods
10380,Contreau,77983.84,Movies,62,28,Ophthalmic Goods
10385,Crackers - Soda / Saltins,92000.87,Movies,4,27,Marine Transportation
10390,Jack Daniels,74512.67,Industrial,68,26,Fluid Controls
10395,Lettuce - Lambs Mash,87088.86,Shoes,54,25,RETAIL: Building Materials
10400,Ginsing - Fresh,30738.42,Health,13,24,Tiendita La Abuela
10405,Venison - Ground,65400.67,Jewelery,23,23,Electrical Products
10410,Clams - Bay,14672.80,Sports,60,22,Recreational Products/Toys
10415,  Beer - Alexander Kieths,94139.62,Industrial,3,21,Doña Maria
10420,Food Colouring - Pink,52834.15,Tools,15,20,Major Banks
10425,Onion - Dried,1879.13,Health,25,19,SAO
10430,Sauce - Oyster,46689.84,Games,13,18,Mercamos
10435,Hinge W Undercut,66090.57,Home,38,17,Biotechnology: Commercial Physical & Biological Resarch
10440,Tumeric,33116.84,Shoes,61,16,Olimpica
10445,Wine - Fat Bastard Merlot,76080.59,Shoes,32,15,Shoe Manufacturing
10450,Bagelers - Cinn / Brown Sugar,10773.92,Automotive,68,14,Natural Gas Distribution
10455,Brandy Cherry - Mcguinness,14425.65,Jewelery,7,13,Construction/Ag Equipment/Trucks
10460,Table Cloth 120 Round White,66019.54,Movies,46,12,Ara
10465,Flavouring Vanilla Artificial,51132.44,Computers,63,11,Brooklyn Store
10470,Lettuce - Treviso,82241.39,Outdoors,50,10,Shoe Manufacturing
10475,Fenngreek Seed,80629.55,Home,2,9,Investment Bankers/Brokers/Service
10480,  Seedlings - Buckwheat,17655.22,Beauty,19,8,D1
10485,Cheese - Parmigiano Reggiano,37928.09,Electronics,70,7,Major Pharmaceuticals
10490,Pur Value,40735.45,Games,69,6,Tienda Pepito
10495,Gelatine Leaves - Bulk,55869.05,Outdoors,33,5,Specialty Foods
10500,Urban Zen Drinks,22289.22,Music,55,4,Real Estate
10505,Herb Du Provence - Primerba,99950.89,Toys,51,3,EDP Services
10510,Wine - Conde De Valdemar,45188.15,Outdoors,33,2,Radio And Television Broadcasting And Communications Equipment
10515,Olive - Spread Tapenade,38193.69,Jewelery,38,1,Industrial Specialties
10520,Browning Caramel Glace,71409.44,Electronics,35,28,Ophthalmic Goods
10525,Lamb - Ground,59673.33,Movies,3,27,Marine Transportation
10530,Potatoes - Idaho 80 Count,41117.90,Garden,56,26,Fluid Controls
10535,Container Clear 8 Oz,75935.47,Outdoors,25,25,RETAIL: Building Materials
10540,  Juice - Orange,55390.48,Grocery,33,24,Tiendita La Abuela
10545,Ecolab - Medallion,46417.60,Health,23,23,Electrical Products
10550,Emulsifier,39003.12,Games,37,22,Recreational Products/Toys
10555,Mikes Hard Lemonade,26533.82,Sports,54,21,Doña Maria
10560,Wine - Beringer Founders Estate,12033.94,Beauty,48,20,Major Banks
10565,Pepper - Jalapeno,1867.75,Shoes,46,19,SAO
10570,Tuna - Bluefin,98890.95,Kids,68,18,Mercamos
10575,Rabbit - Saddles,87018.60,Tools,67,17,Biotechnology: Commercial Physical & Biological Resarch
10580,Crackers - Melba Toast,63237.67,Electronics,41,16,Olimpica
10585,Longos - Greek Salad,66392.43,Shoes,14,15,Shoe Manufacturing
10590,Bagelers,4690.19,Sports,36,14,Natural Gas Distribution
10595,Icecream - Dstk Super Cone,60309.46,Toys,42,13,Construction/Ag Equipment/Trucks
10600,Soup Bowl Clear 8oz92008,40340.90,Automotive,6,12,Ara
10605,  Fish - Base,38986.95,Garden,46,11,Brooklyn Store
10610,Tofu - Firm,75125.72,Industrial,62,10,Shoe Manufacturing
10615,Veal - Sweetbread,65109.08,Toys,47,9,Investment Bankers/Brokers/Service
10620,Dry Ice,75035.12,Sports,33,8,D1
10625,Tomato - Tricolor Cherry,34351.94,Sports,14,7,Major Pharmaceuticals
10630,Tea - Vanilla Chai,77113.87,Tools,1,6,Tienda Pepito
10635,Salad Dressing,89802.65,Music,7,5,Specialty Foods
10640,Trout Rainbow Whole,16647.53,Grocery,13,4,Real Estate
10645,Coffee Cup 12oz 5342cd,52371.03,Baby,56,3,EDP Services
10650,Flavouring - Rum,16064.69,Movies,63,2,Radio And Television Broadcasting And Communications Equipment
10655,  Capon - Breast,74181.35,Industrial,10,1,Industrial Specialties
10660,Chocolate - Milk,54597.43,Books,62,1,Industrial Specialties
10665,Juice - Ocean Spray Kiwi,47302.75,Outdoors,67,2,Radio And Television Broadcasting And Communications Equipment
10670,Wine - Alsace Gewurztraminer,34960.78,Industrial,60,3,EDP Services
10675,Cheese - Gorgonzola,80373.56,Industrial,55,4,Real Estate
10680,Roe - White Fish,15946.79,Tools,62,5,Specialty Foods
10685,Daves Island Stinger,96489.36,Health,51,6,Tienda Pepito
10690,Olives - Nicoise,67782.86,Movies,11,7,Major Pharmaceuticals
10695,Foam Dinner Plate,93467.55,Movies,49,8,D1
10700,Pepperoni Slices,41926.42,Games,65,9,Investment Bankers/Brokers/Service
10705,Versatainer Nc - 9388,77613.79,Garden,58,10,Shoe Manufacturing
10710,Cups 10oz Trans,48771.83,Toys,13,11,Brooklyn Store
10715,  Iced Tea - Lemon,99674.23,Electronics,27,12,Ara
10720,Veal - Bones,35628.70,Kids,3,13,Construction/Ag Equipment/Trucks
10725,Squash - Acorn,86224.98,Automotive,26,14,Natural Gas Distribution
10730,Beef - Short Loin,16332.68,Clothing,58,15,Shoe Manufacturing
10735,Wine - Spumante Bambino White,48874.87,Movies,26,16,Olimpica
10740,Meldea Green Tea Liquor,73222.03,Garden,66,17,Biotechnology: Commercial Physical & Biological Resarch
10745,  Beef - Kindney,66206.82,Jewelery,1,18,Mercamos
10750,  Basil - Primerba,16801.45,Games,29,19,SAO
10755,Lettuce - Romaine,7390.93,Outdoors,50,20,Major Banks
10760,  Wine - Red,19177.81,Books,17,21,Doña Maria
10765,  Wine - Red,53997.81,Jewelery,1,22,Recreational Products/Toys
10770,  Extract - Vanilla,20554.75,Movies,21,23,Electrical Products
10775,Nescafe - Frothy French Vanilla,44377.56,Grocery,23,24,Tiendita La Abuela
10780,Beer - Tetleys,90773.94,Electronics,37,25,RETAIL: Building Materials
10785,  Water - Spring Water,14625.65,Electronics,64,26,Fluid Controls
10790,Cocoa Feuilletine,17823.70,Music,38,27,Marine Transportation
10795,Sauce Tomato Pouch,64089.86,Kids,31,28,Ophthalmic Goods
10800,Quail - Jumbo,54923.08,Electronics,67,1,Industrial Specialties
10805,Chervil - Fresh,7830.64,Garden,18,2,Radio And Television Broadcasting And Communications Equipment
10810,Pants Custom Dry Clean,50291.36,Automotive,39,3,EDP Services
10815,Squid - U - 10 Thailand,90071.98,Books,37,4,Real Estate
10820,Carbonated Water - Lemon Lime,37178.60,Tools,49,5,Specialty Foods
10825,  Juice - Grapefruit,46249.83,Baby,63,6,Tienda Pepito
10830,Sprouts - Alfalfa,14417.56,Health,31,7,Major Pharmaceuticals
10835,Sprouts - Bean,14698.14,Movies,20,8,D1
10840,Bread - Olive Dinner Roll,91540.18,Jewelery,39,9,Investment Bankers/Brokers/Service
10845,Juice - Prune,88218.12,Outdoors,11,10,Shoe Manufacturing
10850,  Jam - Strawberry,39535.28,Automotive,63,11,Brooklyn Store
10855,  Tart Shells - Savory,82730.32,Garden,8,12,Ara
10860,Pate - Cognac,85349.10,Grocery,44,13,Construction/Ag Equipment/Trucks
10865,Guava,50474.96,Automotive,51,14,Natural Gas Distribution
10870,Venison - Racks Frenched,34059.18,Automotive,8,15,Shoe Manufacturing
10875,Syrup - Monin - Blue Curacao,18306.90,Garden,45,16,Olimpica
10880,Wine - Chianti Classico Riserva,71969.07,Garden,8,17,Biotechnology: Commercial Physical & Biological Resarch
10885,Pork Ham Prager,77665.80,Toys,10,18,Mercamos
10890,Bread - Kimel Stick Poly,80726.88,Beauty,28,19,SAO
10895,Veal - Eye Of Round,68733.28,Shoes,28,20,Major Banks
10900,Sauerkraut,16537.42,Automotive,49,21,Doña Maria
10905,Spice - Paprika,39203.21,Baby,40,22,Recreational Products/Toys
10910,Chip - Potato Dill Pickle,77800.36,Clothing,66,23,Electrical Products
10915,  Mushroom - Chantrelle,29586.70,Home,66,24,Tiendita La Abuela
10920,  Pasta - Fettuccine,36418.88,Computers,33,25,RETAIL: Building Materials
10925,  Beef - Bones,59834.68,Music,1,26,Fluid Controls
10930,Pepper - Red Thai,40025.09,Health,32,27,Marine Transportation
10935,  Pasta - Canelloni,93778.99,Health,65,28,Ophthalmic Goods
10940,  Wine - Red,73186.63,Industrial,64,1,Industrial Specialties
10945,Wine - Chenin Blanc K.w.v.,10828.16,Movies,64,2,Radio And Television Broadcasting And Communications Equipment
10950,  Oil - Truffle,64293.41,Outdoors,28,3,EDP Services
10955,Napkin Colour,96941.14,Tools,48,4,Real Estate
10960,Mustard - Pommery,15723.34,Garden,68,5,Specialty Foods
10965,  Crush - Grape,47301.86,Toys,63,6,Tienda Pepito
10970,Honey - Liquid,73047.73,Shoes,29,7,Major Pharmaceuticals
10975,Apple - Granny Smith,93434.43,Automotive,42,8,D1
10980,Beer - Fruli,16261.46,Automotive,20,9,Investment Bankers/Brokers/Service
10985,Coffee - Almond Amaretto,88443.62,Baby,57,10,Shoe Manufacturing
10990,Towel Dispenser,51984.89,Outdoors,66,11,Brooklyn Store
10995,Chips - Potato Jalapeno,83566.81,Electronics,35,12,Ara
11000,Ecolab - Hobart Washarm End Cap,86218.39,Health,63,13,Construction/Ag Equipment/Trucks
11005,Bagel - Plain,45351.54,Beauty,38,14,Natural Gas Distribution
11010,Ecolab - Medallion,27460.55,Health,47,15,Shoe Manufacturing
11015,  Juice - Tomato,66071.58,Movies,60,16,Olimpica
11020,Lemons,10767.61,Baby,62,17,Biotechnology: Commercial Physical & Biological Resarch
11025,  Tortillas - Flour,76840.30,Toys,43,18,Mercamos
11030,  Soup - Knorr,10898.02,Clothing,44,19,SAO
11035,  Veal - Brisket,29432.73,Electronics,37,20,Major Banks
11040,Tray - 16in Rnd Blk,22326.87,Toys,32,21,Doña Maria
11045,  Potatoes - Purple,86043.31,Baby,25,22,Recreational Products/Toys
11050,Gatorade - Cool Blue Raspberry,61690.84,Tools,58,23,Electrical Products
11055,Tuna - Yellowfin,48430.63,Garden,1,24,Tiendita La Abuela
11060,Wine - Wyndham Estate Bin 777,71646.52,Electronics,48,25,RETAIL: Building Materials
11065,Tarts Assorted,38604.78,Kids,30,26,Fluid Controls
11070,Kolrabi,33249.53,Books,26,27,Marine Transportation
11075,  Pail - 4l White,16822.69,Kids,65,28,Ophthalmic Goods
11080,Tamarillo,22555.85,Jewelery,64,28,Ophthalmic Goods
11085,Cookies - Amaretto,77180.98,Health,39,27,Marine Transportation
11090,Pineapple - Golden,28481.72,Baby,53,26,Fluid Controls
11095,Okra,50156.73,Books,16,25,RETAIL: Building Materials
11100,Wine - Coteaux Du Tricastin Ac,95122.48,Books,32,24,Tiendita La Abuela
11105,  Lamb - Whole,92089.21,Beauty,57,23,Electrical Products
11110,Sachet,67644.62,Tools,25,22,Recreational Products/Toys
11115,Mushroom - Morel Frozen,80425.38,Automotive,55,21,Doña Maria
11120,  Nut - Peanut,40360.42,Kids,6,20,Major Banks
11125,Sauce - Sesame Thai Dressing,84722.97,Industrial,36,19,SAO
11130,Steamers White,68011.32,Movies,27,18,Mercamos
11135,Soup - Boston Clam Chowder,87192.13,Garden,68,17,Biotechnology: Commercial Physical & Biological Resarch
11140,Tea - English Breakfast,39550.56,Games,58,16,Olimpica
11145,Truffle Cups - White Paper,97721.84,Health,62,15,Shoe Manufacturing
11150,Fiddlehead - Frozen,51195.26,Automotive,20,14,Natural Gas Distribution
11155,  Lid - Translucent,6435.46,Toys,63,13,Construction/Ag Equipment/Trucks
11160,Crab Brie In Phyllo,86740.01,Health,20,12,Ara
11165,Sprite - 355 Ml,14600.63,Computers,55,11,Brooklyn Store
11170,Dc Hikiage Hira Huba,16758.25,Grocery,70,10,Shoe Manufacturing
11175,Apple - Custard,53291.82,Garden,43,9,Investment Bankers/Brokers/Service
11180,Mousse - Passion Fruit,64934.60,Sports,69,8,D1
11185,Pork Loin Bine - In Frenched,44336.91,Beauty,4,7,Major Pharmaceuticals
11190,Cloves - Ground,95541.49,Electronics,56,6,Tienda Pepito
11195,  Appetizer - Mini Egg Roll,63082.34,Sports,24,5,Specialty Foods
11200,Dried Cherries,55899.90,Home,63,4,Real Estate
11205,Bamboo Shoots - Sliced,96155.28,Automotive,44,3,EDP Services
11210,  Mushroom - Porcini,48290.93,Automotive,65,2,Radio And Television Broadcasting And Communications Equipment
11215,Cheese - La Sauvagine,68000.36,Garden,42,1,Industrial Specialties
11220,Juice - Lime,85412.99,Industrial,1,28,Ophthalmic Goods
11225,Sauce - Hollandaise,31998.84,Tools,69,27,Marine Transportation
11230,Cake - Sheet Strawberry,1902.51,Music,13,26,Fluid Controls
11235,  Coconut - Creamed,73599.67,Books,20,25,RETAIL: Building Materials
11240,Oil - Coconut,53147.68,Games,21,24,Tiendita La Abuela
11245,Steam Pan Full Lid,25260.17,Clothing,57,23,Electrical Products
11250,Pie Filling - Apple,58962.93,Outdoors,60,22,Recreational Products/Toys
11255,Parsley - Fresh,77028.50,Industrial,9,21,Doña Maria
11260,Wine - Soave Folonari,51066.53,Books,66,20,Major Banks
11265,Grapes - Green,31612.87,Clothing,4,19,SAO
11270,  Turkey - Breast,28330.81,Outdoors,30,18,Mercamos
11275,Food Colouring - Green,73589.61,Beauty,14,17,Biotechnology: Commercial Physical & Biological Resarch
11280,Lettuce - Escarole,56730.94,Outdoors,38,16,Olimpica
11285,Beef Dry Aged Tenderloin Aaa,93844.40,Music,43,15,Shoe Manufacturing
11290,  Sauce - Black Current,64508.58,Sports,63,14,Natural Gas Distribution
11295,Chocolate - Unsweetened,86343.11,Games,60,13,Construction/Ag Equipment/Trucks
11300,Ecolab - Power Fusion,58693.42,Clothing,33,12,Ara
11305,Soup - Campbells Pasta Fagioli,21498.89,Automotive,68,11,Brooklyn Store
11310,Pastry - Raisin Muffin - Mini,42148.30,Industrial,2,10,Shoe Manufacturing
11315,Kippers - Smoked,34940.31,Electronics,7,9,Investment Bankers/Brokers/Service
11320,Cheese - Swiss Sliced,24703.30,Toys,30,8,D1
11325,  Chocolate - Pistoles,74307.45,Clothing,4,7,Major Pharmaceuticals
11330,  Cheese - Mozzarella,84098.86,Movies,12,6,Tienda Pepito
11335,Creme De Menth - White,37857.00,Garden,68,5,Specialty Foods
11340,  Nut - Almond,23771.41,Shoes,63,4,Real Estate
11345,Tuna - Bluefin,71984.16,Garden,4,3,EDP Services
11350,  Soup - Beef,39600.98,Computers,24,2,Radio And Television Broadcasting And Communications Equipment
11355,Wine - Jaboulet Cotes Du Rhone,45315.97,Music,39,1,Industrial Specialties
11360,Veal - Loin,21443.37,Music,26,1,Industrial Specialties
11365,Wine - Alsace Gewurztraminer,86279.90,Computers,50,2,Radio And Television Broadcasting And Communications Equipment
11370,Squid - Breaded,14781.31,Home,54,3,EDP Services
11375,Glucose,65243.12,Movies,26,4,Real Estate
11380,Appetizer - Chicken Satay,14698.41,Toys,58,5,Specialty Foods
11385,Lid Tray - 16in Dome,5705.94,Automotive,18,6,Tienda Pepito
11390,Pie Shell - 9,18269.75,Jewelery,35,7,Major Pharmaceuticals
11395,  Shrimp - 16 - 20 Cooked,70719.89,Movies,39,8,D1
11400,Pastry - Key Limepoppy Seed Tea,44061.50,Books,37,9,Investment Bankers/Brokers/Service
11405,Muffin - Carrot Individual Wrap,8014.96,Shoes,3,10,Shoe Manufacturing
11410,  Chicken - Leg,93113.01,Kids,68,11,Brooklyn Store
11415,Pop - Club Soda Can,65891.72,Automotive,52,12,Ara
11420,Oysters - Smoked,47434.35,Baby,15,13,Construction/Ag Equipment/Trucks
11425,  Chestnuts - Whole,60523.20,Computers,2,14,Natural Gas Distribution
11430,Container - Clear 16 Oz,93867.41,Industrial,47,15,Shoe Manufacturing
11435,Lamb Leg - Bone - In Nz,87840.08,Outdoors,25,16,Olimpica
11440,  Wine - White,35706.43,Electronics,37,17,Biotechnology: Commercial Physical & Biological Resarch
11445,Spring Roll Wrappers,62893.74,Home,2,18,Mercamos
11450,Puree - Kiwi,26840.94,Outdoors,26,19,SAO
11455,  Jam - Raspberry,26453.54,Home,70,20,Major Banks
11460,Foam Espresso Cup Plain White,41933.78,Books,65,21,Doña Maria
11465,Lid - 0090 Clear,87581.86,Music,18,22,Recreational Products/Toys
11470,Container - Hngd Cll Blk 7x7x3,29665.43,Garden,55,23,Electrical Products
11475,  Carrots - Purple,40672.41,Garden,18,24,Tiendita La Abuela
11480,Maintenance Removal Charge,48764.78,Games,14,25,RETAIL: Building Materials
11485,Cabbage - Green,70315.05,Sports,19,26,Fluid Controls
11490,Lidsoupcont Rp12dn,8889.65,Outdoors,8,27,Marine Transportation
11495,Lettuce - Belgian Endive,79650.35,Industrial,18,28,Ophthalmic Goods
11500,Carbonated Water - Cherry,84236.42,Shoes,10,1,Industrial Specialties
11505,Dish Towel,81512.74,Health,49,2,Radio And Television Broadcasting And Communications Equipment
11510,  Tendrils - Baby Pea,69676.49,Electronics,0,3,EDP Services
11515,Lettuce - Treviso,87830.91,Automotive,25,4,Real Estate
11520,  Shrimp - Baby,68129.78,Computers,64,5,Specialty Foods
11525,Everfresh Products,21879.97,Clothing,1,6,Tienda Pepito
11530,  Tart Shells - Sweet,46694.69,Music,21,7,Major Pharmaceuticals
11535,Apple - Fuji,79046.94,Sports,23,8,D1
11540,Kumquat,93810.46,Clothing,19,9,Investment Bankers/Brokers/Service
11545,Tamarind Paste,15152.83,Health,27,10,Shoe Manufacturing
11550,Nut - Macadamia,41117.13,Baby,19,11,Brooklyn Store
11555,Cake Slab,66493.12,Movies,9,12,Ara
11560,Juice - Ocean Spray Cranberry,67555.80,Baby,24,13,Construction/Ag Equipment/Trucks
11565,Fib N9 - Prague Powder,97952.83,Beauty,39,14,Natural Gas Distribution
11570,Trueblue - Blueberry Cranberry,54372.24,Grocery,2,15,Shoe Manufacturing
11575,Bread - Olive,55199.81,Grocery,50,16,Olimpica
11580,Lighter - Bbq,90386.98,Health,58,17,Biotechnology: Commercial Physical & Biological Resarch
11585,Cabbage - Green,84389.07,Beauty,51,18,Mercamos
11590,Mussels - Frozen,34022.16,Books,35,19,SAO
11595,Huck Towels White,24436.94,Sports,16,20,Major Banks
11600,Tea - Mint,88638.80,Toys,57,21,Doña Maria
11605,Jolt Cola - Electric Blue,30576.40,Industrial,24,22,Recreational Products/Toys
11610,Lamb Rack - Ontario,17357.30,Home,2,23,Electrical Products
11615,Wine - Chardonnay South,50763.93,Home,46,24,Tiendita La Abuela
11620,Herb Du Provence - Primerba,99503.70,Books,24,25,RETAIL: Building Materials
11625,Chinese Foods - Thick Noodles,33695.42,Toys,54,26,Fluid Controls
11630,  Olives - Green,64750.16,Grocery,4,27,Marine Transportation
11635,Spring Roll Wrappers,17840.70,Toys,0,28,Ophthalmic Goods
11640,Waffle Stix,25952.02,Tools,10,1,Industrial Specialties
11645,Bag Stand,98240.45,Garden,30,2,Radio And Television Broadcasting And Communications Equipment
11650,  Cheese - Manchego,78594.97,Tools,1,3,EDP Services
11655,Carbonated Water - Lemon Lime,94828.17,Computers,27,4,Real Estate
11660,Puff Pastry - Sheets,66921.63,Kids,69,5,Specialty Foods
11665,  Crab - Claws,30512.17,Grocery,28,6,Tienda Pepito
11670,Sauce - Fish 25 Ozf Bottle,45390.47,Shoes,4,7,Major Pharmaceuticals
11675,  Yeast - Fresh,70916.68,Automotive,7,8,D1
11680,Bread - Petit Baguette,8486.16,Electronics,7,9,Investment Bankers/Brokers/Service
11685,V8 Splash Strawberry Banana,78420.60,Kids,3,10,Shoe Manufacturing
11690,Tofu - Firm,68797.10,Electronics,5,11,Brooklyn Store
11695,Soup V8 Roasted Red Pepper,47473.25,Tools,61,12,Ara
11700,Mushrooms - Honey,9841.07,Games,36,13,Construction/Ag Equipment/Trucks
11705,Rabbit - Legs,54009.84,Shoes,48,14,Natural Gas Distribution
11710,  Juice - Pineapple,48266.85,Tools,5,15,Shoe Manufacturing
11715,Skirt - 29 Foot,10643.33,Grocery,36,16,Olimpica
11720,  Bread - Roll,99641.21,Automotive,4,17,Biotechnology: Commercial Physical & Biological Resarch
11725,  Ham - Smoked,72519.35,Shoes,59,18,Mercamos
11730,Munchies Honey Sweet Trail Mix,71681.83,Home,14,19,SAO
11735,Pike - Frozen Fillet,71840.18,Beauty,68,20,Major Banks
11740,Dooleys Toffee,36088.58,Jewelery,49,21,Doña Maria
